url,type
https://amazon.com/,benign
https://fbitn.com/,benign
http://www.lgk-luzern.ch/,defacement
http://bathurstbaptist.org.au/,defacement
http://schertzauto.com/,malware
https://letrs.indiana.edu/,benign
http://www.verall.com.pl/,defacement
https://williamsmorrisonlight.net/,benign
https://theracinginquirer.blogspot.com/,benign
https://northcarolinashandyman.com/,benign
http://yikesprospho.com.gridhosted.co.uk/,phishing
https://people.famouswhy.com/,benign
https://fargonorth91.com/,benign
https://techlearning.com/,benign
https://10starmovies.com/,benign
http://kreuzleger.net/,defacement
https://allbrackets.com/,benign
https://zeitgeist-photo.com/,benign
https://southcarolina.hometownlocator.com/,benign
http://www.gruendungsberater-steuerberater.de/,defacement
http://opttoys24.ru/,defacement
https://tamilnewsnetwork.com/,benign
https://dvdtalk.com/,benign
https://the-sugarandspice-in-you.blogspot.com/,benign
https://realtor.com/,benign
https://m.yahoo.com/,benign
https://cheapstheycome.wordpress.com/,benign
https://cesarica.net/,benign
https://arkhilario.com/,benign
https://torcache.net/,benign
https://harvestbiblechapel.org/,benign
https://myonlinetutor.bell.ca/,benign
https://data.vanderbilt.edu/,benign
http://pastehtml.com/,phishing
http://wijzijnnietgevaarlijk.nl/,defacement
https://en.wikipedia.org/,benign
https://dfdrussell.org/,benign
https://barnesandnoble.com/,benign
https://nytimes.com/,benign
https://bizzyballoons.f2s.com/,benign
http://www.fulig.com.br/,defacement
http://rus-master.com/,defacement
http://www.ambiani.nl/,defacement
https://findstructuredsettlements.blogspot.com/,benign
https://slu.edu/,benign
http://www.kenltd.com/,defacement
https://insiderpages.com/,benign
https://localhikes.com/,benign
https://mediafire.com/,benign
http://mlcdigital.com/,defacement
https://partypop.com/,benign
https://bbb.org/,benign
https://audible.com/,benign
https://wordcustard.hubpages.com/,benign
https://onesongneedlearts.com/,benign
http://www.bhxx.net/,malware
https://linkedin.com/,benign
https://videosurf.com/,benign
http://jmdphysiotronic.in/,phishing
http://www.umeataxi.se/,defacement
https://goldstar.com/,benign
https://im.indli.com/,benign
http://jamminkidsweston.com/,defacement
https://movies.totallyfreeonline.com/,benign
https://universityguides.com/,benign
https://caribou-canada.com/,benign
https://superuser.com/,benign
https://artloversnewyork.com/,benign
https://youtube.com/,benign
https://allstarpics.net/,benign
http://copcusco.ml/,phishing
https://dea.seattle.gov/,benign
https://linkedin.com/,benign
http://www.slaviacapital.cz/,defacement
http://www.umeataxi.se/,defacement
http://www.domusviatoris.com/,defacement
https://nesn.com/,benign
https://narniafans.com/,benign
https://mma-core.com/,benign
https://lepg.org/,benign
http://www.borg4x4.org/,defacement
http://www.spirit-house.de/,defacement
https://articlesbase.com/,benign
https://modot.mo.gov/,benign
http://www.sceg.ir/,defacement
https://slashdot.org/,benign
http://grasslandhotel.com.vn/,malware
https://kevinmooremusic.com/,benign
https://ehow.com/,benign
https://merriam-webster.com/,benign
https://usl1.uslsoccer.com/,benign
https://perezhilton.com/,benign
https://blackjackinfo.com/,benign
https://bizjournals.com/,benign
http://www.kulgupuit.ee/,defacement
https://local.yahoo.com/,benign
http://football-euro.net/,defacement
https://motthegioi.vn/,benign
https://elitedaily.com/,benign
https://boards.ancestry.co.uk/,benign
https://amazon.com/,benign
https://flixster.com/,benign
https://proallstarsseries.com/,benign
https://sportsillustrated.cnn.com/,benign
https://artfact.com/,benign
https://edwardsmagazine.com/,benign
https://archive.shanedphoto.com/,benign
https://canadianartgroup.com/,benign
http://www.kristall-zell.at/,defacement
https://moviemusic.com/,benign
https://amazon.com/,benign
https://facebook.com/,benign
http://www.lontechshop.co.uk/,defacement
https://purecornwall.co.uk/,benign
http://www.gsacargo.com.au/,defacement
https://tngennet.org/,benign
http://viticoltura.net/,defacement
http://www.gsmkamera.hu/,defacement
https://thenils.net/,benign
https://amazon.com/,benign
https://flickr.com/,benign
https://michaelconnelly.com/,benign
https://spankwire.com/,benign
https://local.yahoo.com/,benign
https://myspace.com/,benign
https://veromi.com/,benign
https://gfycat.com/,benign
https://thenextweb.com/,benign
https://ifttt.com/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.srv-woa1.com/,phishing
http://socialsocietyedu.com/,malware
https://babal.net/,benign
https://veromi.com/,benign
http://www.saborlatinosp.it/,defacement
http://homesofbr.com/,defacement
http://www.jjscdc.cn/,phishing
http://anvari.co/,defacement
https://torrentreactor.net/,benign
https://sourcewatch.org/,benign
https://warriorsigningday.blogspot.com/,benign
https://worthpoint.com/,benign
https://bixi.net/,benign
https://maybank2u.com.my/,benign
https://dailymotion.com/,benign
https://littlelaptopshop.com/,benign
https://mlive.com/,benign
https://corporationwiki.com/,benign
https://rooftopfilms.com/,benign
http://www.tirionklasse.nl/,defacement
http://aboveandbeyondhousekeeping.com/,defacement
https://litigation-essentials.lexisnexis.com/,benign
https://mmatko.com/,benign
https://upperplayground.com/,benign
http://teedinrayong.com/,defacement
https://gantdaily.com/,benign
https://notstarring.com/,benign
https://scribd.com/,benign
http://spplodz.nazwa.pl/,defacement
https://spacingmontreal.ca/,benign
https://celebritytweet.com/,benign
https://rottentomatoes.com/,benign
https://mic.com/,benign
http://www.escolareiarthur.com.br/,defacement
https://wiki.dbpedia.org/,benign
https://youtube.com/,benign
http://www.thepudom.com/,defacement
https://uk.ask.com/,benign
https://corporationwiki.com/,benign
https://goal.blogs.nytimes.com/,benign
https://ajsmidi.com/,benign
https://artistfacts.com/,benign
http://jetztgezahlt.xyz/,phishing
https://soundcloud.com/,benign
http://www.shirley.com.sg/,defacement
https://genforum.genealogy.com/,benign
https://twitter.com/,benign
https://variety.com/,benign
https://kstatesports.com/,benign
https://facebook.com/,benign
http://desayembrqvxvvegpzvs.littlematchagirl.com.au/,phishing
https://twitter.com/,benign
https://wokai.typepad.com/,benign
http://www.nubiafarias.com/,defacement
https://wikinfo.org/,benign
https://timdir.com/,benign
https://freepages.genealogy.rootsweb.ancestry.com/,benign
https://enotes.com/,benign
http://acacacukserver.000webhostapp.com/,phishing
https://ukmysteryshopperjobs.com/,benign
https://flixster.com/,benign
https://en.wikipedia.org/,benign
http://www.ninopizzaria.com.br/,defacement
http://www.autoursdurock.info/,defacement
https://mademan.com/,benign
https://interceder.net/,benign
http://smolmaw5.beget.tech/,phishing
https://docstoc.com/,benign
https://amazon.com/,benign
https://mylust.com/,benign
https://thetexashillcountry.blogspot.com/,benign
http://www.twalogisticsltd.co.uk/,defacement
http://www.spbshkaf.ru/,defacement
https://discogs.com/,benign
https://goliath.ecnext.com/,benign
https://discoverourtown.com/,benign
http://www.newbody.pl/,defacement
http://escritoriodealuguel.com.br/,defacement
https://fanpix.net/,benign
https://guardian.co.uk/,benign
https://generasia.com/,benign
http://nsbaoan.com/,phishing
https://fandango.com/,benign
https://capsbicycleshop.com/,benign
https://city-data.com/,benign
http://netvanduc.vn/,phishing
https://searchengineland.com/,benign
https://amazon.com/,benign
http://gbcmonroe.org/,defacement
https://reunion.com/,benign
https://temescalcreekmedicine.com/,benign
http://shortletnigeria.ng/,phishing
https://helloneighbour.com/,benign
https://chiff.com/,benign
http://morinyog.usa.cc/,phishing
https://panthers.com/,benign
https://newswire.ca/,benign
https://nairobicbd.kbay.co.ke/,benign
https://open-site.org/,benign
http://www.trekking.ch/,defacement
https://spoke.com/,benign
https://mindstrokes.com/,benign
http://www.elektro-vozila.si/,defacement
https://linkedin.com/,benign
https://3phasepower.org/,benign
https://thegodmovie.com/,benign
https://easysinginglessons.com/,benign
https://myspace.com/,benign
https://belgiantop50.be/,benign
https://businesslook.co.uk/,benign
http://aciai.com.br/,defacement
https://torcache.net/,benign
https://infozine.com/,benign
http://www.fredhopper.com/,defacement
https://travelpod.com/,benign
https://informatik.uni-trier.de/,benign
https://btscene.eu/,benign
https://youtube.com/,benign
http://demaingroup.com/,phishing
https://freepages.genealogy.rootsweb.ancestry.com/,benign
https://whb.co.uk/,benign
https://quotationspage.com/,benign
http://www.turbovital.com/,defacement
https://youtube.com/,benign
http://siaco.it/,defacement
https://en-gb.facebook.com/,benign
https://hr.limamemorial.org/,benign
https://dictionary.sensagent.com/,benign
http://www.masterhouse.es/,defacement
https://facebook.com/,benign
https://agralphakappa.com/,benign
https://prgcommunications.com/,benign
https://youtube.com/,benign
http://www.ex-forex.info/,defacement
https://bccmedhat.com/,benign
http://apnavarsa.com/,phishing
https://nba.com/,benign
http://3cf.ru/,malware
https://forums.chargers.com/,benign
https://apps.facebook.com/,benign
https://youtube.com/,benign
https://census-info.us/,benign
https://en-gb.facebook.com/,benign
https://indianexpress.com/,benign
https://imdb.com/,benign
https://blog.worldvitalrecords.com/,benign
http://naadbank.com/,defacement
https://canada-grand-prix.com/,benign
https://ap.org/,benign
https://fyeahryanross.tumblr.com/,benign
https://en.wikipedia.org/,benign
https://groups.yahoo.com/,benign
https://allmusic.com/,benign
https://goodcraft.net/,benign
http://www.banane.cz/,defacement
http://www.mueblesjoval.cl/,defacement
https://britannica.com/,benign
http://www.wxlottery.com/,defacement
http://www.schoolvoorontwikkeling.nl/,defacement
https://mic.com/,benign
http://eec-courier.com/,phishing
https://mylife.com/,benign
https://humane-society-idaho.com/,benign
http://grandhyattbahamar.org/,phishing
https://reverseshot.com/,benign
https://medium.com/,benign
https://wn.com/,benign
https://facebook.com/,benign
https://reunion.com/,benign
https://people.famouswhy.com/,benign
https://mashable.com/,benign
https://gaming.ugmmarketing.com/,benign
https://myspace.com/,benign
http://www.mgbernhardzell.ch/,defacement
https://friendseat.com/,benign
https://nakido.com/,benign
https://sportsillustrated.cnn.com/,benign
http://matisslima.com/,phishing
https://firefly-path.net/,benign
https://shopuniversitymall.com/,benign
https://zoominfo.com/,benign
https://tobogo.net/,benign
https://artfact.com/,benign
https://villeneuves.com/,benign
https://kerneltrap.org/,benign
http://www.eexpress.com.vn/,defacement
http://www.mnemonicmultimedia.com/,defacement
https://biomedexperts.com/,benign
https://icehockey.wikia.com/,benign
https://schooldigger.com/,benign
https://thewartburgwatch.com/,benign
https://music.msn.com/,benign
https://epodunk.com/,benign
https://findcontractor.org/,benign
http://www.svssonline.com/,phishing
https://oaklandraiders.stores.yahoo.net/,benign
https://myspace.com/,benign
http://mysqatendimentov3.uni5.net/,phishing
https://tevoconsultingblog.com/,benign
http://www.kingsmillshotel.com/,defacement
https://wist.info/,benign
https://movieberry.com/,benign
http://www.kinnaree.co.uk/,defacement
http://debbiewoodsyoga.com/,phishing
https://commons.wikimedia.org/,benign
https://unicornsndragons.com/,benign
https://thepeoplehistory.com/,benign
https://baseball-almanac.com/,benign
http://sehms-textilpflege.de/,defacement
http://www.chikara.be/,defacement
https://hickamairmansattic.com/,benign
https://theafghanschool.org/,benign
http://9779.info/,malware
https://berlinpainting.com/,benign
https://interment.net/,benign
http://www.escueladeeconomiaynegocios.com/,defacement
http://centrofierachiuduno.com/,defacement
https://92ndma.org/,benign
https://youtube.com/,benign
https://nguyentandung.org/,benign
http://www.sv-rotamint.de/,defacement
https://collectionscanada.gc.ca/,benign
https://myspace.com/,benign
http://annviviskennel.net/,defacement
https://datavillage.com/,benign
https://aboutus.org/,benign
https://thehappinessprojectlondon.wordpress.com/,benign
https://amazon.com/,benign
http://malerei-roli.at/,phishing
https://192.com/,benign
https://roboticempirenews.blogspot.com/,benign
http://us.battle.net.d3.loginwowow.com/,phishing
http://chinacxyy.com/,malware
http://ptcanoas.com.br/,defacement
https://mixed-magazine.com/,benign
https://xossip.com/,benign
http://www.coleyglesias.com/,defacement
http://newdamianamiaiua.it/,phishing
https://manta.com/,benign
https://jamsara.com/,benign
https://facebook.com/,benign
https://kaiserpermanentedoctors.com/,benign
https://census-online.us/,benign
http://achievableventures.com/,defacement
https://ap.org/,benign
http://samukylmala.com/,defacement
http://www.szovetseg.eu/,defacement
https://artscenecal.com/,benign
https://youtube.com/,benign
https://edro.wordpress.com/,benign
https://skatesonthebay.com/,benign
https://youtube.com/,benign
http://fcnmbnig.com/,phishing
http://www.transports-rebours.com/,defacement
https://lonelyplanet.com/,benign
http://9779.info/,malware
https://en.wikipedia.org/,benign
https://them.com.au/,benign
https://godzilla.wikia.com/,benign
https://amazon.com/,benign
https://lethbridgeags.theboss.net/,benign
https://recollectionbooks.com/,benign
https://infowars.com/,benign
https://combanktrust.com/,benign
https://975kgkl.com/,benign
https://mamamia07.xomba.com/,benign
https://evri.com/,benign
https://classicstoday.com/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.srv-woa1.co.uk/,phishing
https://a2z-singing-tips.com/,benign
http://royalfarm-eg.com/,defacement
http://totallykidz.in/,phishing
http://www.tellimus.ee/,defacement
http://www.xj9599.com/,malware
http://javadoplant.nl/,defacement
http://thijs-steigerhout.nl/,phishing
https://arcadja.com/,benign
https://facebook.com/,benign
https://listenonline24.com/,benign
http://www.knaresboroughkitchens.co.uk/,defacement
https://groups.google.com/,benign
https://examiner.com/,benign
https://bleacherreport.com/,benign
https://tripadvisor.com/,benign
https://ancensored.com/,benign
http://www.parroquiaucacha.com.ar/,defacement
https://amazon.com/,benign
https://ebay.com/,benign
https://alsgaypornstars.com/,benign
http://www.deliaclaudio.it/,defacement
http://www.casescout.org/,defacement
https://findagrave.com/,benign
https://the-borgias.c0sm.org/,benign
https://billbrandt.com/,benign
https://en.wikipedia.org/,benign
http://www.824555.com/,malware
https://absoluteastronomy.com/,benign
https://qz.com/,benign
https://wikitravel.org/,benign
http://drizzarecomponentes.com.br/,phishing
https://geology.com/,benign
https://myspace.com/,benign
http://www.plasmacamcnc.com/,defacement
https://rapidog.com/,benign
https://stats.wikimedia.org/,benign
https://distractify.com/,benign
http://www.pubyun.com/,malware
https://wordiq.com/,benign
https://shared.web.emory.edu/,benign
https://ilike.com/,benign
http://www.arbeitsloseninitiative-aurich.de/,defacement
https://metacafe.com/,benign
https://linkedin.com/,benign
http://gazomer.com/,defacement
http://www.5858000.net/,defacement
https://jfkairportguide.com/,benign
https://cduniverse.com/,benign
https://thenextweb.com/,benign
https://amazon.com/,benign
https://mic.com/,benign
https://videosurf.com/,benign
http://www.pclan.us/,defacement
https://youtube.com/,benign
https://examiner.com/,benign
http://enlinea.bbviacontinentallpe.com/,phishing
https://videolala.com/,benign
https://mahalo.com/,benign
http://www.cefme.bn.it/,defacement
https://truefire.com/,benign
https://spokeo.com/,benign
https://nl.linkedin.com/,benign
https://prohockeyfr.com/,benign
https://stanford.edu/,benign
https://local.yahoo.com/,benign
https://prnewswire.com/,benign
http://www.mariettachurchofgod.com/,defacement
https://last.fm/,benign
http://galiciainterior.com/,defacement
https://havenmaine.wikia.com/,benign
http://www.dtcbv.nl/,defacement
https://mapquest.com/,benign
https://charm.net/,benign
https://jwaad.com/,benign
https://veromi.com/,benign
http://sunusa.in/,malware
https://bishopclark.org/,benign
https://facebook.com/,benign
https://aljazeera.com/,benign
http://www.metalsul.ind.br/,defacement
https://heartofamericahs.org/,benign
http://www.javadoplant.com/,defacement
https://linkedin.com/,benign
https://iplocationscript.com/,benign
http://www.farmaciaspengler.com.br/,defacement
https://pipl.com/,benign
https://techmaxi.com/,benign
https://en.wikipedia.org/,benign
https://legacy.com/,benign
https://motthegioi.vn/,benign
https://pipl.com/,benign
http://www.e-solare.ro/,defacement
https://amazon.com/,benign
https://usa-people-search.com/,benign
http://www.zruby.sk/,defacement
https://actramontreal.ca/,benign
http://www.xmadwater.com.cn/,phishing
https://pbs.org/,benign
https://articles.nydailynews.com/,benign
https://rentals.com/,benign
http://travbae.com/,phishing
https://mediafire.com/,benign
https://monroetrojanhockey.com/,benign
https://ca.linkedin.com/,benign
https://nndb.com/,benign
http://paypal.com.myaccount.validation.jossy.psess5659835478.blesuites.com/,phishing
https://smartlanka.net/,benign
http://www.casuarinamedia.com.au/,defacement
https://marketwire.com/,benign
https://gptours.com/,benign
https://en.goldenmap.com/,benign
http://www.leminar.net/,defacement
https://bitsnoop.com/,benign
https://lnmlicensing.com/,benign
https://maggiesartwork.webspace.virginmedia.com/,benign
https://ca.local.yahoo.com/,benign
http://www.aktivregion-ostseekueste.de/,defacement
https://bridgetmcdonnellgallery.com.au/,benign
https://allposters.com/,benign
https://michiganvotes.org/,benign
https://mbbnet.umn.edu/,benign
https://orangeparent.org/,benign
https://mcgill.ca/,benign
https://aspecialthing.com/,benign
http://www.ekino-neureut.de/,defacement
https://en.wikipedia.org/,benign
https://ez-tracks.com/,benign
https://ripoffreport.com/,benign
http://www.jin0044.com/,malware
https://ca.linkedin.com/,benign
http://prepechal.net/,defacement
https://bdnews24.com/,benign
https://imdb.com/,benign
http://www.bruynzeelmultipanel.be/,defacement
https://benlongfrescotrail.org/,benign
https://hydroquebec.com/,benign
http://www.masnutricion.cl/,defacement
https://homepages.rootsweb.ancestry.com/,benign
https://brainyquote.com/,benign
http://itport.com.ua/,defacement
https://iknow-cornwall.co.uk/,benign
https://lyrics.com/,benign
https://nuvospa.com/,benign
http://www.atvmir.ru/,defacement
http://www.kertemindecityforening.dk/,defacement
http://www.natuurfotovanderhart.nl/,defacement
https://waatp.nl/,benign
https://benbabylonnumber1.blogspot.com/,benign
https://stateparks.com/,benign
http://www.doctorbarbato.com/,defacement
https://myspace.com/,benign
https://booking.com/,benign
https://indianamat.com/,benign
http://9779.info/,malware
https://jasonballmusic.com/,benign
https://fantasyknuckleheads.com/,benign
https://legacy.com/,benign
https://imdb.com/,benign
https://torcache.net/,benign
https://46eqez.blogspot.com/,benign
https://rocketnews24.com/,benign
http://www.lagunasdelcatedral.com/,defacement
https://datpiff.com/,benign
http://www.yzsyedu.com/,defacement
https://dubbs.bandcamp.com/,benign
https://goby.com/,benign
http://gramadocargoexpress.com.br/,phishing
http://csnaes.uk/,phishing
https://netflix.com/,benign
http://www.escolareiarthur.com.br/,defacement
https://tvtropes.org/,benign
https://andreacevedo.wordpress.com/,benign
https://highbeam.com/,benign
https://flymkc.com/,benign
https://pbfco.com/,benign
https://fanpix.net/,benign
http://ptcanoas.com.br/,defacement
https://ckuik.com/,benign
http://www.tirs-online.de/,defacement
https://spoke.com/,benign
https://desivideonetwork.com/,benign
https://500px.com/,benign
https://local.fayettetribune.com/,benign
https://gaebler.com/,benign
https://mylife.com/,benign
https://chuckjones.com/,benign
https://biographi.ca/,benign
http://krekkahotrikoa.altervista.org/,phishing
https://keralapscguide.wordpress.com/,benign
https://en.wikisource.org/,benign
https://facebook.com/,benign
http://www.latablepaysanne.fr/,defacement
https://pastorsteveweaver.wordpress.com/,benign
http://chinacxyy.com/,malware
https://starpulseonline.com/,benign
https://wn.com/,benign
https://live-baseball.net/,benign
https://fanbase.com/,benign
https://ca.ratemyteachers.com/,benign
https://people.famouswhy.com/,benign
https://sneathstrilchuk.com/,benign
https://machetepremiumcuts.bigcartel.com/,benign
https://zimbio.com/,benign
http://www.beriva.lt/,defacement
http://itport.com.ua/,defacement
https://movies.yahoo.com/,benign
http://4power.biz/,defacement
http://soothingpainrelief.com/,defacement
https://ap.org/,benign
https://slickdeals.net/,benign
http://stockmarketinvestingforbeginners.com/,defacement
http://www.myenrg.com/,defacement
https://musicstack.com/,benign
https://caixa.gov.br/,benign
https://stackoverflow.com/,benign
https://realestate.canada.oodle.com/,benign
http://pridepestcontrolservices.com/,defacement
https://driversoftware.com/,benign
http://www.aiavicenza.it/,defacement
https://dogsey.com/,benign
https://wiki.answers.com/,benign
https://mylife.com/,benign
https://eurohockey.com/,benign
http://sturdeephotography.com/,phishing
https://series-80.net/,benign
https://facebook.com/,benign
https://mylife.com/,benign
http://13801993263.com/,malware
https://co-op.concordia.ca/,benign
https://pianofiles.com/,benign
https://cuieagles.com/,benign
https://spoke.com/,benign
https://btb.gc.ca/,benign
https://nuit-blanche.blogspot.com/,benign
http://www.gsmkamera.hu/,defacement
https://dictionary.sensagent.com/,benign
https://veromi.com/,benign
https://music.uk.msn.com/,benign
https://umontreal.academia.edu/,benign
https://uk.ask.com/,benign
https://facebook.com/,benign
https://flickr.com/,benign
https://advocacy-center.org/,benign
https://mylife.com/,benign
https://tobogo.net/,benign
https://depositphotos.com/,benign
https://ebay.com/,benign
http://www.colegiovalledelmiro.es/,defacement
https://manta.com/,benign
http://engine32truck16.com/,defacement
https://sportsoverdose.com/,benign
https://kysu.edu/,benign
https://ohioweblibrary.org/,benign
https://torcache.net/,benign
https://hsgalleries.com/,benign
https://discogs.com/,benign
https://torcache.net/,benign
http://persiansiem.ir/,phishing
https://humanresources.slco.org/,benign
https://bronteblog.blogspot.com/,benign
https://wwaytv3.com/,benign
https://olx.co.id/,benign
https://jobtrio.com/,benign
https://espn.go.com/,benign
https://yelp.com/,benign
http://www.iremshrine.com/,defacement
https://golflink.com/,benign
http://zshsq.com/,defacement
https://content.usatoday.com/,benign
https://mylust.com/,benign
https://duotrope.com/,benign
https://cinematreasures.org/,benign
https://descendantsdepierrelefebvre.blogspot.com/,benign
http://www.rentmedia.com.ua/,defacement
https://acronyms.thefreedictionary.com/,benign
http://9779.info/,malware
https://valpoathletics.com/,benign
https://tvguide.com/,benign
https://goodreads.com/,benign
http://greenranca.ro/,phishing
http://www.job.ph/,defacement
https://btjunkie.org/,benign
https://sports.espn.go.com/,benign
https://greenwood-centre-hudson.org/,benign
https://peabodysmith.com/,benign
http://chinesevie.com/,malware
http://www.minhasgerais.com/,defacement
https://twitter.com/,benign
https://slideball.blogspot.com/,benign
https://allstarpics.net/,benign
https://yasni.com/,benign
https://onemetal.com/,benign
https://casacenina.com/,benign
https://en.wikipedia.org/,benign
https://jigsaw.com/,benign
https://familytreeassistant.com/,benign
http://lineme.thick.jp/,phishing
https://sbccfilmreviews.org/,benign
https://encyclopedia2.thefreedictionary.com/,benign
https://zimmeril.com/,benign
https://imdb.wikia.com/,benign
https://uclabruins.com/,benign
https://amazon.co.uk/,benign
https://filmmusicmag.com/,benign
https://bsiarchivalhistory.org/,benign
https://movies.msn.com/,benign
https://actiontheatrics.com/,benign
https://findagrave.com/,benign
https://yellowpages.com/,benign
https://ville.perce.qc.ca/,benign
http://www.hotelroomviewer.com/,defacement
https://blogs.courant.com/,benign
https://jigsaw.com/,benign
https://passagesmb.com/,benign
https://stackoverflow.com/,benign
https://fanpix.net/,benign
http://thecinguntes.io/,phishing
https://gradeamathhelp.com/,benign
https://videosurf.com/,benign
https://websters-online-dictionary.org/,benign
https://eastbayproperty.com/,benign
https://succession-retirement.com/,benign
https://search.espn.go.com/,benign
http://troikacapital.ru/,malware
https://wysinger.homestead.com/,benign
https://variety.com/,benign
http://www.nfa.com.tr/,defacement
http://www.vanoorschotkranen.nl/,defacement
http://poker-bets.net/,defacement
http://i3.17173cdn.com/,malware
http://halkbankmobilbasvuru.com/,phishing
http://www.sportraad-maasmechelen.be/,defacement
http://www.allaroundrental.com/,defacement
http://www.fdp-muenchen-west.de/,defacement
https://imdb.com/,benign
http://autored.mx/,defacement
https://downloadkeeper.com/,benign
http://www.insel-schuetzen.de/,defacement
https://tv.com/,benign
https://archiver.rootsweb.ancestry.com/,benign
https://keywiki.org/,benign
https://centr-zlatoust.ru/,benign
http://www.schighway.co.kr/,defacement
https://travelingluck.com/,benign
https://facebook.com/,benign
http://www.gradeaid.com.au/,defacement
https://eventful.com/,benign
https://music.yahoo.com/,benign
https://documentaries.about.com/,benign
https://vodpod.com/,benign
https://sovereignkingpca.net/,benign
https://youtube.com/,benign
https://thechive.com/,benign
http://www.franekwilkomirski.pl/,defacement
https://plarium.com/,benign
https://dentistcolumbusohio.com/,benign
https://joshholloway-online.com/,benign
https://myspace.com/,benign
http://www.radioniepokalanow.pl/,defacement
http://christinelebeck.com/,malware
https://rootsweb.ancestry.com/,benign
https://militaryaviationmuseum.org/,benign
https://amazon.com/,benign
https://amazon.com/,benign
http://www.sportraad-maasmechelen.be/,defacement
https://youtube.com/,benign
https://people.famouswhy.com/,benign
https://amazon.com/,benign
https://linkedin.com/,benign
https://lcsc.edu/,benign
https://anglers-adventures.com/,benign
https://diply.com/,benign
https://home.insightbb.com/,benign
https://hollywoodlife.com/,benign
https://us-city-home.com/,benign
https://greenecountyiowa.com/,benign
https://everywritersresource.com/,benign
https://en.wikipedia.org/,benign
https://linkedin.com/,benign
https://movies.nytimes.com/,benign
https://en.wikipedia.org/,benign
https://eastmans.com/,benign
http://dombisson.ca/,phishing
http://kaempre.com/,defacement
https://thefreelibrary.com/,benign
https://kcathomedads.blogspot.com/,benign
https://drs.wa.gov/,benign
http://www.radioniepokalanow.pl/,defacement
https://electronichouse.com/,benign
http://kerryshacklett.com/,defacement
https://transportmedia.co.uk/,benign
http://www.thetunes.nl/,defacement
https://census-info.us/,benign
https://amazon.com/,benign
https://daliawood.com/,benign
https://tvrage.com/,benign
https://youtube.com/,benign
http://www.klavierhaus-alber.de/,defacement
https://thefreedictionary.com/,benign
https://babal.net/,benign
http://yettiinfo.me/,phishing
http://coppeliaescoladeballet.com.br/,defacement
https://facebook.com/,benign
https://order-and-chaos.wowstead.com/,benign
https://whosdatedwho.com/,benign
https://theatermania.com/,benign
https://filmjournal.com/,benign
https://swordforum.com/,benign
https://bestzilla.com/,benign
http://www.enprofil.nl/,defacement
http://www.salsven.com/,defacement
http://raszputyincat.com/,defacement
https://tvguide.com/,benign
https://newbern.northcarolina.us.mymotels.com/,benign
https://lakearrowhead.com/,benign
https://ovguide.com/,benign
http://www.erbab.com/,defacement
https://dantri.com.vn/,benign
https://homepages.rootsweb.ancestry.com/,benign
https://travel.usnews.com/,benign
https://archiver.rootsweb.ancestry.com/,benign
http://www.jbmeijers.com/,defacement
https://kansascity.com/,benign
https://brennanfraser.com/,benign
http://aboveandbeyondhousekeeping.com/,defacement
http://copremon.com.br/,defacement
https://culturemob.com/,benign
http://www.banane.cz/,defacement
http://monjuticlub.com/,phishing
https://fandango.com/,benign
https://jptscareband.com/,benign
http://www.niobestudio.com/,defacement
http://valedojauru.com.br/,defacement
https://query.nytimes.com/,benign
https://vitals.com/,benign
https://sourceforge.net/,benign
https://asiaenvironmentalpartners.com/,benign
https://vintagekansascity.com/,benign
http://www.lacasadesirio.com/,defacement
https://facebook.com/,benign
http://sydsfj.com/,defacement
http://premjoshua.com/,phishing
https://interceder.net/,benign
https://bloody-disgusting.com/,benign
https://examiner.com/,benign
https://icelebz.com/,benign
https://fondation-langlois.org/,benign
https://wikinfo.org/,benign
https://saugeentimes.com/,benign
http://www.sgeo.net/,defacement
https://beenverified.com/,benign
http://www.mainoldtimer.de/,defacement
https://hollywoodreporter.com/,benign
https://cantonese-tutorials.110mb.com/,benign
https://cnn.com/,benign
https://superiorpics.com/,benign
https://watchmoviee.net/,benign
https://ftvdb.bfi.org.uk/,benign
https://rivals.yahoo.com/,benign
https://rottentomatoes.com/,benign
http://www.vilagnomad.com/,malware
https://au.linkedin.com/,benign
http://pacificcombatphotos.com/,defacement
https://livestrong.com/,benign
https://landwatch.com/,benign
http://mcimst.at/,defacement
https://highbeam.com/,benign
https://dictionary.sensagent.com/,benign
https://answers.com/,benign
https://buzzfil.net/,benign
https://lowercolumbia.edu/,benign
https://censor.net.ua/,benign
https://tricyclefetish.com/,benign
https://blackburnfoundationhorses.com/,benign
https://en.wikipedia.org/,benign
https://canvaz.com/,benign
https://lowelldevilshockey.com/,benign
https://en.wikipedia.org/,benign
https://babal.net/,benign
https://ca.sports.yahoo.com/,benign
https://legacy.com/,benign
http://9779.info/,malware
http://www.bridgecomm.org/,defacement
https://usmilitary.about.com/,benign
https://alacrastore.com/,benign
https://amazon.com/,benign
https://aspenbaycandles.com/,benign
https://classictvads.com/,benign
https://gohabs.com/,benign
http://pantherma.eu/,defacement
https://juggle.com/,benign
https://manpaper.com/,benign
https://rocketnews24.com/,benign
http://www.twocircles.co.uk/,defacement
https://macongeorgia.com/,benign
https://distractify.com/,benign
https://dbpedia.org/,benign
